코드,관광지명,필드,변경전,변경후,규칙,사유,단계,근거출처,비고,개최월,_2026일정,확정도,추천대상,근거,제외사유
P935,아침미소목장,LOCATED_IN,REG_서귀포시_월평동,REG_제주시_월평동,FIX60,지번주소(제주특별자치도 제주시 월평동 155) 기준 행정동 불일치 — 동명 행정동 오매칭,FIX60,지번주소 기준 행정동 대조,,,,,,,
P377,김녕해수욕장야영장,APPLIES_TO,(없음),RP_CO_01,FIX61,김녕해수욕장야영장 — 관광객 대상 위험으로 연결,FIX61,소방청 CO중독 통계 · 행안부 해빙기 점검,,,,,,,
P465,동귀방파제,APPLIES_TO,(없음),RP_CO_01,FIX61,동귀방파제 — 관광객 대상 위험으로 연결,FIX61,소방청 CO중독 통계 · 행안부 해빙기 점검,,,,,,,
P021,주상절리대,APPLIES_TO,(없음),RP_ROCKFALL_01,FIX61,주상절리대 — 관광객 대상 위험으로 연결,FIX61,소방청 CO중독 통계 · 행안부 해빙기 점검,,,,,,,
P532,나바론절벽,APPLIES_TO,(없음),RP_ROCKFALL_01,FIX61,나바론절벽 — 관광객 대상 위험으로 연결,FIX61,소방청 CO중독 통계 · 행안부 해빙기 점검,,,,,,,
P845,영실기암,APPLIES_TO,(없음),RP_ROCKFALL_01,FIX61,영실기암 — 관광객 대상 위험으로 연결,FIX61,소방청 CO중독 통계 · 행안부 해빙기 점검,,,,,,,
RP_MACHINE_01,,target_scope,농가·묘지,[장소 무관] 농가·묘지,FIX61,장소 무관 — 도민 생활안전(벌초·파쇄기). 관광 추천에 사용하지 않음,FIX61,소방청 CO중독 통계 · 행안부 해빙기 점검,,,,,,,
RP_OUTDOOR_01,,target_scope,도 전역,[장소 무관] 도 전역,FIX61,장소 무관 — 대상이 도 전역. 7~9월 시기 배너로 운영,FIX61,소방청 CO중독 통계 · 행안부 해빙기 점검,,,,,,,
RP_FALL_01,,target_scope,감귤 농가,[장소 무관] 감귤 농가,FIX61,장소 무관 — 감귤 수확 사다리 낙상. 도민 대상,FIX61,소방청 CO중독 통계 · 행안부 해빙기 점검,,,,,,,
RP_FIRE_01,,target_scope,주거·숙박시설,[장소 무관] 주거·숙박시설,FIX61,장소 무관 — 시설 관리자 안전수칙. 관광객 장소 위험 안내 대상 아님,FIX61,소방청 CO중독 통계 · 행안부 해빙기 점검,,,,,,,
P832,붉은오름자연휴양림,APPLIES_TO,(없음),RP_CO_01,FIX61,붉은오름자연휴양림 — 캠핑 활동 보유,FIX61,소방청 CO중독 통계 · 행안부 해빙기 점검,,,,,,,
P021,주상절리대,APPLIES_TO,RP_ROCKFALL_01,(제거),FIX62,주상절리대 — 전망 지점. 뉴스 낙석 10건에 없음. 절벽 아래 통행로가 아님,FIX62,뉴스 낙석 10건·소방 CO 91건 장소유형 분석,,,,,,,
P532,나바론절벽,APPLIES_TO,RP_ROCKFALL_01,(제거),FIX62,나바론절벽 — 전망 지점. 뉴스 낙석 10건에 없음. 절벽 아래 통행로가 아님,FIX62,뉴스 낙석 10건·소방 CO 91건 장소유형 분석,,,,,,,
P845,영실기암,APPLIES_TO,RP_ROCKFALL_01,(제거),FIX62,영실기암 — 전망 지점. 뉴스 낙석 10건에 없음. 절벽 아래 통행로가 아님,FIX62,뉴스 낙석 10건·소방 CO 91건 장소유형 분석,,,,,,,
P377,김녕해수욕장야영장,APPLIES_TO,RP_CO_01,(제거),FIX62,김녕해수욕장야영장 — 소방 CO 91건에 캠핑장·낚시터 없음(상업시설 24·집 15). 제주 실측 근거 부재,FIX62,뉴스 낙석 10건·소방 CO 91건 장소유형 분석,,,,,,,
P465,동귀방파제,APPLIES_TO,RP_CO_01,(제거),FIX62,동귀방파제 — 소방 CO 91건에 캠핑장·낚시터 없음(상업시설 24·집 15). 제주 실측 근거 부재,FIX62,뉴스 낙석 10건·소방 CO 91건 장소유형 분석,,,,,,,
P832,붉은오름자연휴양림,APPLIES_TO,RP_CO_01,(제거),FIX62,붉은오름자연휴양림 — 소방 CO 91건에 캠핑장·낚시터 없음(상업시설 24·집 15). 제주 실측 근거 부재,FIX62,뉴스 낙석 10건·소방 CO 91건 장소유형 분석,,,,,,,
P005,성산일출봉,APPLIES_TO,(없음),RP_ROCKFALL_01,FIX62,성산일출봉 — 뉴스 낙석 사고 실제 발생 지점,FIX62,뉴스 낙석 10건·소방 CO 91건 장소유형 분석,,,,,,,
P104,한담해안산책로,APPLIES_TO,(없음),RP_ROCKFALL_01,FIX62,한담해안산책로 — 뉴스 낙석 사고 실제 발생 지점,FIX62,뉴스 낙석 10건·소방 CO 91건 장소유형 분석,,,,,,,
P195,한담해변,APPLIES_TO,(없음),RP_ROCKFALL_01,FIX62,한담해변 — 뉴스 낙석 사고 실제 발생 지점,FIX62,뉴스 낙석 10건·소방 CO 91건 장소유형 분석,,,,,,,
P220,애월한담해안산책로,APPLIES_TO,(없음),RP_ROCKFALL_01,FIX62,애월한담해안산책로 — 뉴스 낙석 사고 실제 발생 지점,FIX62,뉴스 낙석 10건·소방 CO 91건 장소유형 분석,,,,,,,
P233,서귀포 하영올레,APPLIES_TO,(없음),RP_ROCKFALL_01,FIX62,서귀포 하영올레 — 뉴스 낙석 사고 실제 발생 지점,FIX62,뉴스 낙석 10건·소방 CO 91건 장소유형 분석,,,,,,,
P485,엉알해안산책로,APPLIES_TO,(없음),RP_ROCKFALL_01,FIX62,엉알해안산책로 — 뉴스 낙석 사고 실제 발생 지점,FIX62,뉴스 낙석 10건·소방 CO 91건 장소유형 분석,,,,,,,
P522,만장굴,APPLIES_TO,(없음),RP_ROCKFALL_01,FIX62,만장굴 — 뉴스 낙석 사고 실제 발생 지점,FIX62,뉴스 낙석 10건·소방 CO 91건 장소유형 분석,,,,,,,
P539,엉알해안,APPLIES_TO,(없음),RP_ROCKFALL_01,FIX62,엉알해안 — 뉴스 낙석 사고 실제 발생 지점,FIX62,뉴스 낙석 10건·소방 CO 91건 장소유형 분석,,,,,,,
RP_CO_01,,target_scope,캠핑장·낚시터,[장소 무관] 캠핑장·낚시터,FIX62,제주 실측 사고에 캠핑장·낚시터 없음 — 활동 조건(밀폐+난방)으로만 발동,FIX62,뉴스 낙석 10건·소방 CO 91건 장소유형 분석,,,,,,,
RP_ROCKFALL_01,,target_scope,절개지·낙석 우려 구간,절벽 아래 통행 구간(해안산책로·동굴·탐방로) — 전망 지점 제외,FIX62,뉴스 10건 전부 절벽 아래 통행로,FIX62,뉴스 낙석 10건·소방 CO 91건 장소유형 분석,,,,,,,
P001,제주국제공항,APPLIES_TO,(없음),RP_WIND_01,FIX63,제주국제공항 — 해당 유형 사고 3건 실제 발생. 사고 기록 기반 연결,FIX63,"AccidentEvent 기록(소방 11,703 + 뉴스 650)",,,,,,,
P033,메종글래드제주호텔,APPLIES_TO,(없음),RP_WIND_01,FIX63,메종글래드제주호텔 — 해당 유형 사고 1건 실제 발생. 사고 기록 기반 연결,FIX63,"AccidentEvent 기록(소방 11,703 + 뉴스 650)",,,,,,,
P056,제주항국제여객선터미널,APPLIES_TO,(없음),RP_WIND_01,FIX63,제주항국제여객선터미널 — 해당 유형 사고 1건 실제 발생. 사고 기록 기반 연결,FIX63,"AccidentEvent 기록(소방 11,703 + 뉴스 650)",,,,,,,
P153,사계항,APPLIES_TO,(없음),RP_WIND_01,FIX63,사계항 — 해당 유형 사고 1건 실제 발생. 사고 기록 기반 연결,FIX63,"AccidentEvent 기록(소방 11,703 + 뉴스 650)",,,,,,,
P280,우도 봉수대,APPLIES_TO,(없음),RP_WIND_01,FIX63,우도 봉수대 — 해당 유형 사고 1건 실제 발생. 사고 기록 기반 연결,FIX63,"AccidentEvent 기록(소방 11,703 + 뉴스 650)",,,,,,,
P306,1112도로,APPLIES_TO,(없음),RP_WIND_01,FIX63,1112도로 — 해당 유형 사고 1건 실제 발생. 사고 기록 기반 연결,FIX63,"AccidentEvent 기록(소방 11,703 + 뉴스 650)",,,,,,,
P226,제주시 충혼묘지 4.3추모비(박진경 추도비),APPLIES_TO,(없음),RP_WIND_01,FIX63,제주시 충혼묘지 4.3추모비(박진경 추도비) — 해당 유형 사고 66건 실제 발생. 사고 기록 기반 연결,FIX63,"AccidentEvent 기록(소방 11,703 + 뉴스 650)",,,,,,,
P001,제주국제공항,APPLIES_TO,(없음),RP_SNOW_01,FIX63,제주국제공항 — 해당 유형 사고 1건 실제 발생. 사고 기록 기반 연결,FIX63,"AccidentEvent 기록(소방 11,703 + 뉴스 650)",,,,,,,
P260,한라산어리목코스,APPLIES_TO,(없음),RP_SNOW_01,FIX63,한라산어리목코스 — 해당 유형 사고 1건 실제 발생. 사고 기록 기반 연결,FIX63,"AccidentEvent 기록(소방 11,703 + 뉴스 650)",,,,,,,
P306,1112도로,APPLIES_TO,(없음),RP_SNOW_01,FIX63,1112도로 — 해당 유형 사고 1건 실제 발생. 사고 기록 기반 연결,FIX63,"AccidentEvent 기록(소방 11,703 + 뉴스 650)",,,,,,,
P425,1100고지,APPLIES_TO,(없음),RP_SNOW_01,FIX63,1100고지 — 해당 유형 사고 1건 실제 발생. 사고 기록 기반 연결,FIX63,"AccidentEvent 기록(소방 11,703 + 뉴스 650)",,,,,,,
P001,제주국제공항,APPLIES_TO,(없음),RP_FALL_CLIFF,FIX63,제주국제공항 — 해당 유형 사고 1건 실제 발생. 사고 기록 기반 연결,FIX63,"AccidentEvent 기록(소방 11,703 + 뉴스 650)",,,,,,,
P081,모슬포항,APPLIES_TO,(없음),RP_FALL_CLIFF,FIX63,모슬포항 — 해당 유형 사고 2건 실제 발생. 사고 기록 기반 연결,FIX63,"AccidentEvent 기록(소방 11,703 + 뉴스 650)",,,,,,,
P002,서귀포매일올레시장,APPLIES_TO,(없음),RP_TRAFFIC_01,FIX63,서귀포매일올레시장 — 해당 유형 사고 1건 실제 발생. 사고 기록 기반 연결,FIX63,"AccidentEvent 기록(소방 11,703 + 뉴스 650)",,,,,,,
P007,오설록티뮤지엄,APPLIES_TO,(없음),RP_TRAFFIC_01,FIX63,오설록티뮤지엄 — 해당 유형 사고 1건 실제 발생. 사고 기록 기반 연결,FIX63,"AccidentEvent 기록(소방 11,703 + 뉴스 650)",,,,,,,
P008,이호테우해변,APPLIES_TO,(없음),RP_TRAFFIC_01,FIX63,이호테우해변 — 해당 유형 사고 1건 실제 발생. 사고 기록 기반 연결,FIX63,"AccidentEvent 기록(소방 11,703 + 뉴스 650)",,,,,,,
P016,비자림,APPLIES_TO,(없음),RP_TRAFFIC_01,FIX63,비자림 — 해당 유형 사고 1건 실제 발생. 사고 기록 기반 연결,FIX63,"AccidentEvent 기록(소방 11,703 + 뉴스 650)",,,,,,,
P017,카멜리아힐,APPLIES_TO,(없음),RP_TRAFFIC_01,FIX63,카멜리아힐 — 해당 유형 사고 1건 실제 발생. 사고 기록 기반 연결,FIX63,"AccidentEvent 기록(소방 11,703 + 뉴스 650)",,,,,,,
P022,새별오름,APPLIES_TO,(없음),RP_TRAFFIC_01,FIX63,새별오름 — 해당 유형 사고 1건 실제 발생. 사고 기록 기반 연결,FIX63,"AccidentEvent 기록(소방 11,703 + 뉴스 650)",,,,,,,
P028,표선해수욕장,APPLIES_TO,(없음),RP_TRAFFIC_01,FIX63,표선해수욕장 — 해당 유형 사고 1건 실제 발생. 사고 기록 기반 연결,FIX63,"AccidentEvent 기록(소방 11,703 + 뉴스 650)",,,,,,,
P029,에코랜드테마파크,APPLIES_TO,(없음),RP_TRAFFIC_01,FIX63,에코랜드테마파크 — 해당 유형 사고 1건 실제 발생. 사고 기록 기반 연결,FIX63,"AccidentEvent 기록(소방 11,703 + 뉴스 650)",,,,,,,
P033,메종글래드제주호텔,APPLIES_TO,(없음),RP_TRAFFIC_01,FIX63,메종글래드제주호텔 — 해당 유형 사고 1건 실제 발생. 사고 기록 기반 연결,FIX63,"AccidentEvent 기록(소방 11,703 + 뉴스 650)",,,,,,,
P038,산방산,APPLIES_TO,(없음),RP_TRAFFIC_01,FIX63,산방산 — 해당 유형 사고 1건 실제 발생. 사고 기록 기반 연결,FIX63,"AccidentEvent 기록(소방 11,703 + 뉴스 650)",,,,,,,
P042,스누피가든,APPLIES_TO,(없음),RP_TRAFFIC_01,FIX63,스누피가든 — 해당 유형 사고 1건 실제 발생. 사고 기록 기반 연결,FIX63,"AccidentEvent 기록(소방 11,703 + 뉴스 650)",,,,,,,
P043,9.81파크,APPLIES_TO,(없음),RP_TRAFFIC_01,FIX63,9.81파크 — 해당 유형 사고 1건 실제 발생. 사고 기록 기반 연결,FIX63,"AccidentEvent 기록(소방 11,703 + 뉴스 650)",,,,,,,
P046,용두암,APPLIES_TO,(없음),RP_TRAFFIC_01,FIX63,용두암 — 해당 유형 사고 1건 실제 발생. 사고 기록 기반 연결,FIX63,"AccidentEvent 기록(소방 11,703 + 뉴스 650)",,,,,,,
P048,제주항제6부두,APPLIES_TO,(없음),RP_TRAFFIC_01,FIX63,제주항제6부두 — 해당 유형 사고 1건 실제 발생. 사고 기록 기반 연결,FIX63,"AccidentEvent 기록(소방 11,703 + 뉴스 650)",,,,,,,
P049,하귀애월해안도로,APPLIES_TO,(없음),RP_TRAFFIC_01,FIX63,하귀애월해안도로 — 해당 유형 사고 1건 실제 발생. 사고 기록 기반 연결,FIX63,"AccidentEvent 기록(소방 11,703 + 뉴스 650)",,,,,,,
P055,도두동무지개해안도로,APPLIES_TO,(없음),RP_TRAFFIC_01,FIX63,도두동무지개해안도로 — 해당 유형 사고 3건 실제 발생. 사고 기록 기반 연결,FIX63,"AccidentEvent 기록(소방 11,703 + 뉴스 650)",,,,,,,
P067,제주절물자연휴양림,APPLIES_TO,(없음),RP_TRAFFIC_01,FIX63,제주절물자연휴양림 — 해당 유형 사고 1건 실제 발생. 사고 기록 기반 연결,FIX63,"AccidentEvent 기록(소방 11,703 + 뉴스 650)",,,,,,,
P070,우도도항선선착장,APPLIES_TO,(없음),RP_TRAFFIC_01,FIX63,우도도항선선착장 — 해당 유형 사고 1건 실제 발생. 사고 기록 기반 연결,FIX63,"AccidentEvent 기록(소방 11,703 + 뉴스 650)",,,,,,,
P093,렛츠런파크제주,APPLIES_TO,(없음),RP_TRAFFIC_01,FIX63,렛츠런파크제주 — 해당 유형 사고 3건 실제 발생. 사고 기록 기반 연결,FIX63,"AccidentEvent 기록(소방 11,703 + 뉴스 650)",,,,,,,
P102,검멀레해수욕장,APPLIES_TO,(없음),RP_TRAFFIC_01,FIX63,검멀레해수욕장 — 해당 유형 사고 1건 실제 발생. 사고 기록 기반 연결,FIX63,"AccidentEvent 기록(소방 11,703 + 뉴스 650)",,,,,,,
P108,국립제주박물관,APPLIES_TO,(없음),RP_TRAFFIC_01,FIX63,국립제주박물관 — 해당 유형 사고 2건 실제 발생. 사고 기록 기반 연결,FIX63,"AccidentEvent 기록(소방 11,703 + 뉴스 650)",,,,,,,
P122,누웨마루거리,APPLIES_TO,(없음),RP_TRAFFIC_01,FIX63,누웨마루거리 — 해당 유형 사고 1건 실제 발생. 사고 기록 기반 연결,FIX63,"AccidentEvent 기록(소방 11,703 + 뉴스 650)",,,,,,,
P127,산방산유채꽃밭,APPLIES_TO,(없음),RP_TRAFFIC_01,FIX63,산방산유채꽃밭 — 해당 유형 사고 1건 실제 발생. 사고 기록 기반 연결,FIX63,"AccidentEvent 기록(소방 11,703 + 뉴스 650)",,,,,,,
P140,삼성혈,APPLIES_TO,(없음),RP_TRAFFIC_01,FIX63,삼성혈 — 해당 유형 사고 1건 실제 발생. 사고 기록 기반 연결,FIX63,"AccidentEvent 기록(소방 11,703 + 뉴스 650)",,,,,,,
P143,서귀포은갈치축제,APPLIES_TO,(없음),RP_TRAFFIC_01,FIX63,서귀포은갈치축제 — 해당 유형 사고 1건 실제 발생. 사고 기록 기반 연결,FIX63,"AccidentEvent 기록(소방 11,703 + 뉴스 650)",,,,,,,
P153,사계항,APPLIES_TO,(없음),RP_TRAFFIC_01,FIX63,사계항 — 해당 유형 사고 1건 실제 발생. 사고 기록 기반 연결,FIX63,"AccidentEvent 기록(소방 11,703 + 뉴스 650)",,,,,,,
P178,중문오일장,APPLIES_TO,(없음),RP_TRAFFIC_01,FIX63,중문오일장 — 해당 유형 사고 1건 실제 발생. 사고 기록 기반 연결,FIX63,"AccidentEvent 기록(소방 11,703 + 뉴스 650)",,,,,,,
P218,금능포구,APPLIES_TO,(없음),RP_TRAFFIC_01,FIX63,금능포구 — 해당 유형 사고 1건 실제 발생. 사고 기록 기반 연결,FIX63,"AccidentEvent 기록(소방 11,703 + 뉴스 650)",,,,,,,
P239,도두항,APPLIES_TO,(없음),RP_TRAFFIC_01,FIX63,도두항 — 해당 유형 사고 1건 실제 발생. 사고 기록 기반 연결,FIX63,"AccidentEvent 기록(소방 11,703 + 뉴스 650)",,,,,,,
P250,이호테우해수욕장,APPLIES_TO,(없음),RP_TRAFFIC_01,FIX63,이호테우해수욕장 — 해당 유형 사고 1건 실제 발생. 사고 기록 기반 연결,FIX63,"AccidentEvent 기록(소방 11,703 + 뉴스 650)",,,,,,,
