placeId,name,categoryMain,categoryMid,categorySub,placeType,placeKind,placeRank,mainActivity,functionTags,roadAddress,jibunAddress,latitude,longitude,indoorOutdoor,indoorOutdoorCode,capacity,parkingCapacity,publicFacilities,accidentSummary1km,accidentSummaryNews,isIsland,islandName,ferryPort,ferryMinutes,halfDayRequired,feeGeneral,feeDisabled,openHours,closedDays,durationMin,homepage,eventStatus2026,eventMonthStart,eventMonthEnd,eventDate2026,eventScheduleConfidence,eventPeriodNote,recommendable,recommendExcludeReason,ferryTrips,islandAccessNote,facilityNature,note
P825,서귀포칠십리시공원,자연관광,숲·공원,자연공원,Place,SPOT,RELATED,공원산책·관람,"공원,산책",제주특별자치도 서귀포시 현청로 41-19,제주특별자치도 서귀포시 서홍동 576-9,33.2669255,126.5545474,실외,OUTDOOR,500,27,공용주차장+화장실+편의점+음료대,"낙상(24), 교통사고(22), 기타 둔상(4)",,UNKNOWN,,,,,,,,,,,UNKNOWN,,,,,,Y,,,,,서귀포칠십리시공원: 천지연폭포 조망 도심 공원
P826,사라봉공원,자연관광,숲·공원,자연공원,Place,SPOT,CENTRAL·RELATED,공원산책·관람,"공원,산책",제주특별자치도 제주시 사라봉동길 74,제주특별자치도 제주시 건입동 387-1,33.5186634,126.5476898,실외,OUTDOOR,500,UNKNOWN,주차장+화장실+음료대,"낙상(45), 교통사고(31), 열상(9)",,UNKNOWN,,,,,,,,,,,UNKNOWN,,,,,,Y,,,,,사라봉공원: 제주 영주십경 일몰 명소
P827,삼매봉공원,자연관광,숲·공원,자연공원,Place,SPOT,CENTRAL·RELATED,공원산책·관람,"공원,산책",도로명주소미보유,제주특별자치도 서귀포시 서홍동 820-1,33.2439008,126.5474961,실외,OUTDOOR,1000,UNKNOWN,주차장+화장실,"낙상(24), 교통사고(22), 기타 둔상(4)",,UNKNOWN,,,,,,,,,,,UNKNOWN,,,,,,Y,,,,,삼매봉공원: 서귀포 도심 체육 공원
P828,뿔소라공원,자연관광,숲·공원,자연공원,Place,SPOT,RELATED·LOCAL,공원산책·관람,"공원,산책",도로명주소미보유,제주특별자치도 서귀포시 대정읍 신도리 3125-5,33.2736465,126.1720132,실외,OUTDOOR,50,UNKNOWN,휴게쉼터,"교통사고(7), 열상(3), 낙상(2)",,UNKNOWN,,,,,,,,,,,UNKNOWN,,,,,,Y,,,,,뿔소라공원: 우도 뿔소라 테마 공원
P829,숨골공원,자연관광,숲·공원,자연공원,Place,SPOT,LOCAL,공원산책·관람,"공원,산책",제주특별자치도 서귀포시 일주동로 9146,제주특별자치도 서귀포시 서호동 1609,33.2481628,126.5159145,실외,OUTDOOR,100,UNKNOWN,주차장+화장실+휴게쉼터,"낙상(18), 교통사고(17), 열상(2)",,UNKNOWN,,,,,,,,,,,UNKNOWN,,,,,,Y,,,,,숨골공원: 제주 숨골 생태 공원
P830,삼무공원,자연관광,숲·공원,자연공원,Place,SPOT,RELATED·LOCAL,공원산책·관람,"공원,산책",제주특별자치도 제주시 신대로10길 48-9,제주특별자치도 제주시 연동 270-5,33.4917799,126.4919597,실외,OUTDOOR,200,34,주차장+화장실+음료대+휴게쉼터,"낙상(141), 교통사고(71), 상해(32)",,UNKNOWN,,,,,,,,,,,UNKNOWN,,,,,,Y,,,,,삼무공원: 제주시 도심 기차 공원
P831,서귀포 치유의 숲,자연관광,숲·공원,자연휴양림,Place,SPOT,CENTRAL,숲산책·휴식,"숲,휴식",제주특별자치도 서귀포시 산록남로 2271,제주특별자치도 서귀포시 호근동 산 4,33.2919386,126.5279022,실외,OUTDOOR,600,66,공용주차장+화장실+수유실,"낙상(18), 추락(4), 기타 둔상(2)",,UNKNOWN,,,,,,,,,,,UNKNOWN,,,,,,Y,,,,,서귀포 치유의 숲: 편백나무 힐링 숲
P832,붉은오름자연휴양림,자연관광,숲·공원,자연휴양림,Place,SPOT,CENTRAL·RELATED,숲산책·휴양·캠핑,"휴양림,오름,무장애숲길,캠핑",제주특별자치도 서귀포시 표선면 남조로 1487-73,제주특별자치도 서귀포시 표선면 가시리 산 158,33.395905,126.669785,실외+실내,UNKNOWN,1000,UNKNOWN,주차장+화장실+숙박시설+오토캠핑장+산림문화휴양관+생태연못+방문자센터+무장애숲길,"낙상(14), 교통사고(9), 기타 둔상(3)",,UNKNOWN,,,,,,,,,,,UNKNOWN,,,,,,Y,,,,,붉은오름자연휴양림: 무장애숲길과 캠핑·숙박 시설을 갖춘 공영 휴양림
P833,한라생태숲,자연관광,숲·공원,숲,Place,SPOT,CENTRAL,산책·생태관람,"숲,생태",제주특별자치도 제주시 516로 2596,제주특별자치도 제주시 용강동 산 14-1,33.4307712,126.5964041,실외,OUTDOOR,1000,150,주차장+화장실+유모차대여,"교통사고(5), 동물/곤충(3), 낙상(1)",,UNKNOWN,,,,,무료,무료,09:00~18:00,연중무휴,1시간,,UNKNOWN,,,,,,Y,,,,,한라생태숲: 다양한 제주 식생 복원 숲
P834,생각하는정원,자연관광,숲·공원,테마정원,Place,SPOT,CENTRAL,산책·생태관람,"정원,산책",제주특별자치도 제주시 한경면 녹차분재로 675,제주특별자치도 제주시 한경면 저지리 1534,33.3255844,126.2550051,실외,OUTDOOR,500,70,공용주차장+화장실+무료WIFI+편의점+음료대,"낙상(9), 기타 둔상(5), 교통사고(2)",,UNKNOWN,,,,,,,,,,,UNKNOWN,,,,,,Y,,,,,생각하는정원: 세계적인 분재 예술 정원
P835,제주허브동산,자연관광,숲·공원,테마정원,Place,SPOT,CENTRAL,산책·생태관람,"정원,산책",제주특별자치도 서귀포시 표선면 돈오름로 170,제주특별자치도 서귀포시 표선면 표선리 2608,33.3291241,126.8147261,실외,OUTDOOR,1000,UNKNOWN,공용주차장+화장실+무료WIFI+편의점+음료대,"낙상(38), 교통사고(27), 동물/곤충(11)",,UNKNOWN,,,,,10000,7000,09:00~22:00,연중무휴,1시간 30분~2시간,,UNKNOWN,,,,,,Y,,,,,제주허브동산: 허브 및 야간 조명 테마파크
P836,노리매,자연관광,숲·공원,테마정원,Place,SPOT,CENTRAL,산책·생태관람,"정원,산책",제주특별자치도 서귀포시 대정읍 중산간서로 2260-15,제주특별자치도 서귀포시 대정읍 구억리 654-1,33.2825441,126.2873438,실외,OUTDOOR,500,UNKNOWN,공용주차장+화장실+음료대+엘리베이터+수유실+유모차대여,"교통사고(5), 낙상(4), 기타 둔상(3)",,UNKNOWN,,,,,9000,6000,09:00~18:00,연중무휴,1시간,,UNKNOWN,,,,,,Y,,,,,노리매: 매화 테마 수변 공원
P837,제주다원,자연관광,숲·공원,테마정원,Place,SPOT,CENTRAL·RELATED,산책·생태관람,"정원,산책",제주특별자치도 서귀포시 산록남로 1258,제주특별자치도 서귀포시 색달동 산 50,33.2937131,126.4224687,실외,OUTDOOR,500,UNKNOWN,공용주차장+화장실+무료WIFI,"낙상(104), 교통사고(45), 기타 둔상(38)",,UNKNOWN,,,,,,,,,,,UNKNOWN,,,,,,Y,,,,,제주다원: 제주 녹차 테마 다원
P838,도순다원,자연관광,숲·공원,테마정원,Place,SPOT,RELATED·LOCAL,산책·생태관람,"정원,산책",제주특별자치도 서귀포시 중산간서로356번길 152-41,제주특별자치도 서귀포시 도순동 1-1,33.2723952,126.4828906,실외,OUTDOOR,80,UNKNOWN,,"교통사고(2), 낙상(2)",,UNKNOWN,,,,,,,,,,,UNKNOWN,,,,,,Y,,,,,도순다원: 고즈넉한 대규모 녹차밭
P839,서귀다원,자연관광,숲·공원,테마정원,Place,SPOT,RELATED·LOCAL,산책·생태관람,"정원,산책",제주특별자치도 서귀포시 516로 717,제주특별자치도 서귀포시 상효동 1155-17,33.3128006,126.5966713,실외,OUTDOOR,80,UNKNOWN,공용주차장+화장실+음료대,"교통사고(22), 낙상(15), 카트(5)",,UNKNOWN,,,,,,,,,,,UNKNOWN,,,,,,Y,,,,,서귀다원: 한라산 자락 유기농 녹차밭
P840,돌낭예술원,자연관광,숲·공원,테마정원,Place,SPOT,RELATED·LOCAL,산책·생태관람,"정원,산책",제주특별자치도 제주시 한림읍 한림로 176,제주특별자치도 서귀포시 남원읍 위미리 3744-2,33.3846916,126.2267365,실외,OUTDOOR,1000,UNKNOWN,공용주차장+화장실+무료WIFI,"교통사고(39), 낙상(12), 추락(6)",,UNKNOWN,,,,,,,,,,,UNKNOWN,,,,,,Y,,,,,돌낭예술원: 석재 예술 테마 공원
P841,현애원,자연관광,숲·공원,테마정원,Place,SPOT,RELATED·LOCAL,산책·생태관람,"정원,산책",제주특별자치도 제주시 한경면 녹차분재로 594-1,제주특별자치도 서귀포시 성산읍 오조리 1052-4,33.322572,126.263238,실외,OUTDOOR,200,UNKNOWN,공용주차장+화장실+무료WIFI+엘리베이터,"교통사고(10), 낙상(10), 기타 둔상(3)",,UNKNOWN,,,,,,,,,,,UNKNOWN,,,,,,Y,,,,,현애원: 수국이 아름다운 식물원
P842,색달포레스트,자연관광,숲·공원,테마정원,Place,SPOT,RELATED·LOCAL,산책·생태관람,"정원,산책",제주특별자치도 서귀포시 산록남로1241번길 196-16,제주특별자치도 서귀포시 색달동 산 3,33.3112618,126.4261178,실외,OUTDOOR,500,UNKNOWN,주차장+화장실,"낙상(104), 교통사고(45), 기타 둔상(38)",,UNKNOWN,,,,,,,,,,,UNKNOWN,,,,,,Y,,,,,색달포레스트: 자연 친화적 복합 공간
P843,마노르블랑,자연관광,숲·공원,테마정원,Place,SPOT,CENTRAL,산책·생태관람,"정원,산책",제주특별자치도 서귀포시 안덕면 일주서로2100번길 46,제주특별자치도 서귀포시 안덕면 덕수리 2952,33.2548236,126.2949865,실외+실내,UNKNOWN,500,50,주차장+화장실+카페,"교통사고(22), 낙상(1), 기타 둔상(1)",,UNKNOWN,,,,,,,,,,,UNKNOWN,,,,,,Y,,,,,마노르블랑: 수국과 핑크뮬리 정원 카페
P844,빌레뱅디,자연관광,숲·공원,테마정원,Place,SPOT,LOCAL,산책·생태관람,"정원,산책",제주특별자치도 제주시 한경면 청수동4길 139-31,제주특별자치도 제주시 한경면 청수리 11,33.3172985,126.2599218,실외,OUTDOOR,150,UNKNOWN,주차장+화장실+카페,"교통사고(7), 낙상(3), 말달구지(2)",,UNKNOWN,,,,,,,,,,,UNKNOWN,,,,,,Y,,,,,빌레뱅디: 테마 수목원
P845,영실기암,자연관광,지질·특수자원,기암,Place,SPOT,CENTRAL·POPULAR,지질경관관람·산책,"지질경관,자연",제주특별자치도 서귀포시 하원동 영실로 246,제주특별자치도 서귀포시 하원동 산 1-4,33.3401037,126.480513,실외,OUTDOOR,500,150,주차장+화장실+대피소,"낙상(21), 교통사고(19), 추락(3)",,UNKNOWN,,,,,,,,,,,UNKNOWN,,,,,,Y,,,,,영실기암: 한라산 기암괴석 명승지
P846,동안경굴,자연관광,지질·특수자원,동굴,Place,SPOT,RELATED·LOCAL,경관감상·탐방,"동굴,지질",제주특별자치도 제주시 우도면 우도해안길 1132,제주특별자치도 제주시 우도면 연평리 317-2,33.4977645,126.9674903,실외,OUTDOOR,50,UNKNOWN,주차장+화장실,"교통사고(163), 낙상(50), 동물/곤충(12)",,Y,우도,성산항,15.0,Y,,,,,,,UNKNOWN,,,,,,Y,,수시(성수기 30분 간격),여객선 필수 — 풍랑특보 시 결항. 방문 전 운항 확인 필요,,동안경굴: 우도 해안 동굴 명소
P847,성읍녹차동굴,자연관광,지질·특수자원,동굴,Place,SPOT,RELATED·LOCAL,경관감상·탐방,"동굴,지질",제주특별자치도 서귀포시 표선면 중산간동로 4772,제주특별자치도 서귀포시 표선면 성읍리 2270,33.3818381,126.7910696,실외,OUTDOOR,100,UNKNOWN,공용주차장+화장실+음료대+기념품점+식음료시설,"낙상(31), 교통사고(19), 기타 둔상(5)",,UNKNOWN,,,,,,,,,,,UNKNOWN,,,,,,Y,,,,,성읍녹차동굴: 녹차밭 속 비밀 동굴
P848,백록담,자연관광,지질·특수자원,분화구,Place,SPOT,CENTRAL·POPULAR,분화구관람·산책,"분화구,지질",도로명주소미보유,제주특별자치도 서귀포시 토평동 산 15-1,33.3469026,126.5354544,실외,OUTDOOR,1500,156,주차장+화장실+대피소,"교통사고(34), 낙상(26), 카트(12)",,UNKNOWN,,,,,,,,,,,UNKNOWN,,,,,,Y,,,,,백록담: 한라산 정상 화구호
P849,하논마르,자연관광,지질·특수자원,분화구,Place,SPOT,CENTRAL·RELATED,분화구관람·산책,"분화구,지질",도로명주소미보유,제주특별자치도 서귀포시 서홍동 1003,33.2529715,126.5457562,실외,OUTDOOR,500,UNKNOWN,,"낙상(24), 교통사고(22), 기타 둔상(4)",,UNKNOWN,,,,,,,,,,,UNKNOWN,,,,,,Y,,,,,하논마르: 국내 최대 마르형 분화구
P850,원앙폭포,자연관광,지질·특수자원,폭포,Place,SPOT,CENTRAL,폭포관람·산책,"폭포,물",제주특별자치도 서귀포시 돈내코로 137,제주특별자치도 서귀포시 상효동 1463,33.3005023,126.5819505,실외,OUTDOOR,200,UNKNOWN,공용주차장+화장실+음료대,"교통사고(22), 낙상(15), 카트(5)",,UNKNOWN,,,,,,,,,,,UNKNOWN,,,,,,Y,,,,,원앙폭포: 돈내코 계곡 에메랄드빛 폭포
P851,돈내코,자연관광,지질·특수자원,하구·협곡,Area,AREA,CENTRAL,경관감상,"자연경관,물",제주특별자치도 서귀포시 돈내코로 120,제주특별자치도 서귀포시 상효동 1460,33.3001329,126.584438,실외,OUTDOOR,500,60,주차장+화장실+음료대+취사장+휴게쉼터+야영장,"교통사고(22), 낙상(15), 카트(5)",,UNKNOWN,,,,,,,,,,,UNKNOWN,,,,,,Y,,,,,돈내코: 한라산 얼음물 계곡 피서지
P852,산지천,자연관광,지질·특수자원,하구·협곡,Area,AREA,RELATED,경관감상,"자연경관,물",도로명주소미보유,제주특별자치도 제주시 건입동 1189-2,33.5150321,126.531518,실외,OUTDOOR,1000,UNKNOWN,공영주차장+화장실+엘리베이터,"낙상(45), 교통사고(31), 열상(9)",,UNKNOWN,,,,,,,,,,,UNKNOWN,,,,,,Y,,,,,산지천: 제주 구도심 역사 하천
P853,쇠소깍,자연관광,지질·특수자원,하구·협곡,Area,AREA,CENTRAL·POPULAR,경관감상,"자연경관,물",제주특별자치도 서귀포시 쇠소깍로 104,제주특별자치도 서귀포시 하효동 990-1,33.2542467,126.6224066,실외,OUTDOOR,500,54,공용주차장+화장실+편의점+음료대,"교통사고(7), 낙상(7), 기타 둔상(3)",,UNKNOWN,,,,,,,,,,,UNKNOWN,,,,,,Y,,,,,쇠소깍: 투명카약 명소 계곡과 바다
P854,무수천,자연관광,지질·특수자원,하구·협곡,Area,AREA,RELATED·LOCAL,경관감상,"자연경관,물",도로명주소미보유,제주특별자치도 제주시 애월읍 광령리 4227,33.4640704,126.4455295,실외,OUTDOOR,50,UNKNOWN,,"교통사고(349), 낙상(204), 기타 둔상(48)",,UNKNOWN,,,,,,,,,,,UNKNOWN,,,,,,Y,,,,,무수천: 제주시 인근 기암 절벽 하천
P855,천아계곡,자연관광,지질·특수자원,하구·협곡,Area,AREA,CENTRAL·RELATED,계곡경관감상·숲길트레킹,"계곡,숲길,단풍,한라산둘레길",도로명주소미보유,제주특별자치도 제주시 애월읍 봉성리 산1,33.355183,126.4252,실외,OUTDOOR,500,UNKNOWN,주차공간+숲길+계곡,"교통사고(19), 낙상(13), 기타 둔상(7)",,UNKNOWN,,,,,,,,,,,우천 후 입산통제 가능,,,,,,Y,,,,,천아계곡: 어승생제2수원지 요청명 및 한라산둘레길 천아숲길 통합명
P856,제주서귀포층패류화석산지,자연관광,지질·특수자원,해안지형,Area,AREA,RELATED·LOCAL,해안지형관람·산책,"지질경관,해안",제주특별자치도 서귀포시 남성중로 43,제주특별자치도 서귀포시 서홍동 707,33.2397954,126.558266,실외,OUTDOOR,300,UNKNOWN,,"낙상(24), 교통사고(22), 기타 둔상(4)",,UNKNOWN,,,,,,,,,,,UNKNOWN,,,,,,Y,,,,,제주서귀포층패류화석산지: 지질학적 화석 해안
P857,청굴물,자연관광,지질·특수자원,용천수,Area,AREA,RELATED·LOCAL,경관감상·산책,"용천수,해안",제주특별자치도 제주시 구좌읍 김녕로1길 75-1,제주특별자치도 제주시 구좌읍 김녕리 1296-1,33.5579832,126.7512895,실외,OUTDOOR,50,UNKNOWN,주차장+화장실+가족화장실,"낙상(24), 교통사고(18), 동물/곤충(10)",,UNKNOWN,,,,,,,,,,,UNKNOWN,,,,,,Y,,,,,청굴물: 바다로 솟는 용천수 명소
P858,발자국화석공원,자연관광,지질·특수자원,화석산지,Area,AREA,RELATED·LOCAL,지질경관관람·산책,"화석,지질",도로명주소미보유,제주특별자치도 서귀포시 대정읍 상모리 626-1,33.2173981,126.2930731,실외,OUTDOOR,200,UNKNOWN,주차장+화장실,"낙상(24), 교통사고(13), 기타 둔상(1)",,UNKNOWN,,,,,,,,,,,UNKNOWN,,,,,,Y,,,,,발자국화석공원: 새 발자국 화석 산지
P859,한라산국립공원영실탐방로,자연관광,트레일·산책로,숲길트레일,Area,AREA,CENTRAL·POPULAR,산책·트레킹,"도보,숲길",제주특별자치도 서귀포시 하원동 영실로 246,제주특별자치도 서귀포시 하원동 산 1-1,33.3401037,126.480513,실외,OUTDOOR,1000,150,주차장+화장실+대피소,"낙상(21), 교통사고(19), 추락(3)",관광객(외국인)(1): 경사(1),UNKNOWN,,,,,,,,,,,UNKNOWN,,,,,,Y,,,,,한라산국립공원영실탐방로: 가장 아름다운 한라산 탐방로
P860,머체왓숲길,자연관광,트레일·산책로,숲길트레일,Area,AREA,CENTRAL,산책·트레킹,"도보,숲길",제주특별자치도 서귀포시 남원읍 서성로 755,제주특별자치도 서귀포시 남원읍 한남리 1622-3,33.3305225,126.6738998,실외,OUTDOOR,400,UNKNOWN,공용주차장+화장실+무료WIFI+흡연구역+음료대+식음료시설+전기차충전소,"교통사고(4), 낙상(4), 열상(1)",,UNKNOWN,,,,,,,,,,,UNKNOWN,,,,,,Y,,,,,머체왓숲길: 편백나무와 삼나무 숲 트레킹
P861,제주올레길15-A코스,자연관광,트레일·산책로,올레길,Area,AREA,RELATED,산책·트레킹,"도보,올레길",제주특별자치도 제주시 한림읍 한림해안로 196,제주특별자치도 제주시 한림읍 대림리 2019-2,33.4193066,126.2625189,실외,OUTDOOR,1000,UNKNOWN,주차장+화장실,"낙상(5), 기타 둔상(4), 교통사고(3)",,UNKNOWN,,,,,,,,,,,UNKNOWN,,,,,,Y,,,,,제주올레길15-A코스: 애월 해안과 중산간 올레
P862,샤이니숲길,자연관광,트레일·산책로,숲길트레일,Area,AREA,RELATED·LOCAL,산책·트레킹,"도보,숲길",도로명주소미보유,제주특별자치도 제주시 조천읍 교래리 719-10,33.4272549,126.661749,실외,OUTDOOR,50,0,주차장+화장실,"낙상(49), 교통사고(32), 추락(8)",,UNKNOWN,,,,,,,,,,,UNKNOWN,,,,,,Y,,,,,샤이니숲길: 비밀스러운 삼나무 숲길
P863,한라산둘레길9구간(숫모르편백숲길),자연관광,트레일·산책로,숲길트레일,Area,AREA,RELATED,산책·트레킹,"도보,숲길",제주특별자치도 제주시 516로 2596,제주특별자치도 제주시 용강동 산 14-1,33.4307712,126.5964041,실외,OUTDOOR,500,UNKNOWN,주차장+화장실,"교통사고(5), 동물/곤충(3), 낙상(1)",,UNKNOWN,,,,,,,,,,,UNKNOWN,,,,,,Y,,,,,한라산둘레길9구간(숫모르편백숲길): 편백림 둘레길
P864,제주삼나무길,자연관광,트레일·산책로,숲길트레일,Area,AREA,RELATED·LOCAL,산책·트레킹,"도보,숲길",제주특별자치도 제주시 조천읍 교래7길 218,제주특별자치도 제주시 조천읍 교래리 산 16,33.419342,126.6964863,실외,OUTDOOR,50,UNKNOWN,주차장+화장실,"낙상(49), 교통사고(32), 추락(8)",,UNKNOWN,,,,,,,,,,,UNKNOWN,,,,,,Y,,,,,제주삼나무길: 비자림로 삼나무 드라이브 코스
P865,들렁모루동산,자연관광,트레일·산책로,숲길트레일,Area,AREA,RELATED·LOCAL,산책·트레킹,"도보,숲길",도로명주소미보유,제주특별자치도 서귀포시 서홍동 2437,33.2824442,126.542648,실외,OUTDOOR,100,UNKNOWN,화장실,"낙상(24), 교통사고(22), 기타 둔상(4)",,UNKNOWN,,,,,,,,,,,UNKNOWN,,,,,,Y,,,,,들렁모루동산: 고인돌 바위가 있는 오름
P866,서중천탐방로,자연관광,트레일·산책로,숲길트레일,Area,AREA,RELATED·LOCAL,산책·트레킹,"도보,숲길",제주특별자치도 서귀포시 남원읍 서성로 755,제주특별자치도 서귀포시 남원읍 한남리 1622-3,33.3305225,126.6738998,실외,OUTDOOR,200,UNKNOWN,주차장+화장실+식음료시설+휴게쉼터,"교통사고(4), 낙상(4), 열상(1)",,UNKNOWN,,,,,,,,,,,UNKNOWN,,,,,,Y,,,,,서중천탐방로: 화산암반 하천 탐방로
P867,편백포레스트,자연관광,트레일·산책로,숲길트레일,Area,AREA,RELATED·LOCAL,산책·트레킹,"도보,숲길",제주특별자치도 서귀포시 남원읍 서성로 544-97,제주특별자치도 서귀포시 남원읍 한남리 산 18,33.3174868,126.6596813,실외,OUTDOOR,800,UNKNOWN,주차장+화장실+휴게쉼터,"교통사고(4), 낙상(4), 열상(1)",,UNKNOWN,,,,,,,,,,,UNKNOWN,,,,,,Y,,,,,편백포레스트: 편백나무 산책 숲
